raw_column,standard_column,table_context,label
registration_time,customer_city,customers,0
REGISTRATION_DATE,registration_date,customers,1
transaction_timestamp,transaction_status,transactions,0
legacy_estimated_delivery,order_priority,orders,0
payment_method,merchant_id,transactions,0
prdct_wght,product_status,products,0
hire_datetime,employee_position,employees,0
shipping.state,delivery_date,orders,0
customer.state.v1,income_range,customers,0
PRODUCT_ID,product_subcategory,products,0
trnsctn_dt,customer_id,transactions,0
mplyml,employee_email,employees,1
timestamp_of_birth_legacy,customer_email,customers,0
reorder_level_orig,product_name,products,0
Product_Weight,product_dimensions,products,0
loyalty_points_v2,date_of_birth,customers,0
xchng_rt_orig,transaction_notes,transactions,0
sku_state,product_id,products,0
clnt_stat_old,customer_address,customers,0
ESTIMATED_DELIVERY,shipping_state,orders,0
supplier_id,product_dimensions,products,0
col_payment_processor,payment_processor,transactions,1
DISCOUNT-AMOUNT,actual_delivery,orders,0
payment-method,payment_method,orders,1
Order_Notes,order_notes,orders,1
customercountry,registration_date,customers,0
estimated_delivery_legacy,estimated_delivery,orders,1
customersegment,registration_date,customers,0
item_details,product_description,products,1
transaction_condition_new,payment_method,transactions,0
supplierid,product_barcode,products,0
product_weight,product_name,products,0
Shppng_Cty,estimated_delivery,orders,0
product_description,reorder_level,products,0
payment_sts,exchange_rate,transactions,0
product_subcategory,product_size,products,0
shipping,shipping_address,orders,1
mply_dprtmnt,years_of_service,employees,0
legacy_employee_position,emergency_contact,employees,0
new_orig_customer_id,authorization_code,transactions,0
new_customerid,order_id,orders,0
coupon_code,delivery_date,orders,0
DT-OF-BRTH,employee_city,employees,0
date_of_bi,employee_status,employees,0
terminal_id,refund_date,transactions,0
order_priority_field,order_total,orders,0
employee-email,hire_date,employees,0
cust_type,customer_type,customers,1
shippingcity,shipping_zip,orders,0
actual_delivery,order_status,orders,0
ShippingCity,shipping_cost,orders,0
trmntn_dt_field,employee_name,employees,0
supplier_id,last_updated,products,0
DateOfBirth,manager_id,employees,0
merchandise_category,product_category,products,1
exchangerate,customer_id,transactions,0
ColCustomerAddress,customer_address,customers,1
temp_settlement_date,refund_amount,transactions,0
client_electronic_mail,last_login_date,customers,0
discountamount,order_priority,orders,0
transactionid,customer_id,transactions,0
p_nm,product_subcategory,products,0
supplierid,product_weight,products,0
employee_department_old,employee_id,employees,0
paymentmethod,payment_method,transactions,1
SHIPPING_ZIP,coupon_code,orders,0
employee_zip_field,years_of_service,employees,0
customername,last_login_date,customers,0
trnsctn_id,transaction_id,transactions,1
delivery_datetime,tax_amount,orders,0
col_employee.state,employee_state,employees,1
employee_salary_legacy,employee_salary,employees,1
EMERGENCY_CONTACT,employee_id,employees,0
EmployeeEmail_legacy,employee_email,employees,1
member_segment_old,customer_state,customers,0
prdct_sz,product_price,products,0
legacy_date_of_birth,customer_email,customers,0
ctl_dlvry,actual_delivery,orders,1
TRNSCTN_NTS,transaction_notes,transactions,1
exchange_rate,transaction_date,transactions,0
crrncy_cd,transaction_id,transactions,0
customer_email,customer_email,customers,1
OrderDate,order_status,orders,0
product-category,product_category,products,1
customer_state,customer_city,customers,0
EXCHANGE_RATE,authorization_code,transactions,0
client_id,customer_id,orders,1
legacy_coupon_code,coupon_code,orders,1
estimated.delivery,order_notes,orders,0
currency_code,currency_code,transactions,1
transaction_state,merchant_id,transactions,0
lst_pdtd,product_subcategory,products,0
refund_dt,refund_date,transactions,1
trmnl_id,order_id,transactions,0
mrchnt_id,merchant_id,transactions,1
last_login_date,loyalty_points,customers,0
mply_stts,employee_status,employees,1
src_employee_department,employee_department,employees,1
StaffEMail,employee_state,employees,0
hire_date_orig,hire_date,employees,1
exchange.rate,transaction_fee,transactions,0
transactionamount,transaction_type,transactions,0
worker_id,emergency_contact,employees,0
orderdate,tax_amount,orders,0
mrchnt_id,merchant_id,transactions,1
crd_lst_fr,settlement_date,transactions,0
Registration_Date,customer_phone,customers,0
currency_code,authorization_code,transactions,0
employeeposition,employee_position,employees,1
gender_field,date_of_birth,customers,0
orig_refund_date,authorization_code,transactions,0
EMERGENCY_CONTACT,employee_email,employees,0
gender,occupation,customers,0
mrchnt,customer_id,transactions,0
src_shipping_zip,shipping_zip,orders,1
shippingcost,delivery_date,orders,0
ncm_rng,income_range,customers,1
CustomerType,customer_type,customers,1
product-dimensions,date_added,products,0
registration_datetime,customer_city,customers,0
old_transaction_state,order_status,orders,1
preferred_language,loyalty_points,customers,0
SHIPPING_CITY,shipping_state,orders,0
years-of-service,hire_date,employees,0
customer_address,customer_address,customers,1
employee.position,employee_id,employees,0
employee.department,employee_department,employees,1
product-id,reorder_level,products,0
Refund_Amount,transaction_id,transactions,0
cstmr_typ,customer_type,customers,1
exchange_r_field,transaction_notes,transactions,0
merchantid,transaction_notes,transactions,0
sale_time,coupon_code,orders,0
tax_amount_field,tax_amount,orders,1
src_ORDER_ID,order_id,transactions,1
raw_product_name,product_description,products,0
transaction.type_field,currency_code,transactions,0
raw_goods_brand,date_added,products,0
shipping_cost,discount_amount,orders,0
PymntMthd,estimated_delivery,orders,0
customeremail,customer_email,customers,1
col_order_notes,order_notes,orders,1
shipping_cost,shipping_cost,orders,1
rdr,order_status,orders,0
order_total_new,shipping_zip,orders,0
rdr_src_legacy,estimated_delivery,orders,0
CUSTOMER_CITY,customer_zip,customers,0
spplr_id,stock_quantity,products,0
yrs_of_srvc,employee_city,employees,0
xchng_rt,transaction_status,transactions,0
pymntprcssr,transaction_date,transactions,0
worker_state,termination_date,employees,0
dateadded,last_updated,products,0
Rdr_Dt,order_date,orders,1
ProductCategory,last_updated,products,0
ReorderLevel,product_category,products,0
REGISTRATION_DT,customer_country,customers,0
loyalty_points_v1,customer_id,customers,0
product_dimensions,product_brand,products,0
temp_refund_amount,terminal_id,transactions,0
ManagerId_src,manager_id,employees,1
col_product_subcategory,product_subcategory,products,1
cstmr_cntry,last_login_date,customers,0
old_mply_slry,employee_salary,employees,1
cstmr_phn,customer_phone,customers,1
sku_subcategory,product_subcategory,products,1
ProductBarcode,product_name,products,0
TempProductColor,product_category,products,0
exchange_rate,merchant_id,transactions,0
merchandis,product_brand,products,1
stck_qntty,last_updated,products,0
employeeaddress,employee_address,employees,1
shipping_zip_raw,customer_id,orders,0
customer_address_src,customer_address,customers,1
col_ACTUAL_DELIVERY,actual_delivery,orders,1
customerid,gender,customers,0
skucostnew,product_barcode,products,0
EMPLOYEE_CITY,emergency_contact,employees,0
payment_type,transaction_type,transactions,1
estimated_delivery,estimated_delivery,orders,1
Transaction-Status,transaction_id,transactions,0
LastLoginTime,customer_phone,customers,0
Date_Of_Birth,emergency_contact,employees,0
raw_employee_id,emergency_contact,employees,0
cust_zip,customer_name,customers,0
employeecity,employee_city,employees,1
customer_status_field,loyalty_points,customers,0
ord_id,order_id,transactions,1
Currency_Code,customer_id,transactions,0
new_customer_id,customer_phone,customers,0
raw_payment_method,refund_amount,transactions,0
shippingcost,shipping_state,orders,0
e_city_tem,hire_date,employees,0
employee.id,emergency_contact,employees,0
payment.processor,refund_date,transactions,0
trmnlid,customer_id,transactions,0
refund_amo,authorization_code,transactions,0
cstmr_segment,customer_name,customers,0
shppng_cty,discount_amount,orders,0
shppng_cst,order_notes,orders,0
stmtd_dlvry,order_date,orders,0
cstmr,refund_amount,transactions,0
terminalid,terminal_id,transactions,1
itm_details,product_description,products,1
ncm_rng,income_range,customers,1
payment_field,payment_method,transactions,1
CustomerSegment,registration_date,customers,0
last_login_date,occupation,customers,0
stock,product_cost,products,0
staff_p_v1,employee_position,employees,1
customer_n,preferred_language,customers,0
shppng_ddrss,delivery_date,orders,0
emp_salary,employee_salary,employees,1
col_shipping_state,discount_amount,orders,0
product_category_raw,product_size,products,0
transaction_type,exchange_rate,transactions,0
income_range,customer_city,customers,0
cstmr_c_raw,customer_state,customers,0
shppngddrss,order_priority,orders,0
incomerange,customer_type,customers,0
transaction_notes,merchant_id,transactions,0
authorization_code,payment_processor,transactions,0
customer-status,customer_status,customers,1
trmntn_tm,employee_salary,employees,0
xchng_rt_field,terminal_id,transactions,0
mply_id,employee_id,employees,1
cpn_cd,delivery_date,orders,0
settlement_time,currency_code,transactions,0
Order_Notes,order_status,orders,0
registration_datetime,customer_email,customers,0
purchasesource,order_notes,orders,0
TRANSACTION_DATE_SRC,transaction_type,transactions,0
orig_date_added,date_added,products,1
cstmr_cty,customer_city,customers,1
prdct_sz,product_dimensions,products,0
col_exchange_rate,payment_method,transactions,0
p_category,product_category,products,1
CUSTOMER,customer_email,customers,1
TRANSACTION_FEE,authorization_code,transactions,0
rfnd_mnt,payment_processor,transactions,0
coupon-code,coupon_code,orders,1
Customer_Status,registration_date,customers,0
raw_transaction_type,settlement_date,transactions,0
col_employee_position,employee_position,employees,1
ACTUAL_DEL,order_notes,orders,0
transaction_type,card_last_four,transactions,0
ts_of_birth,date_of_birth,customers,1
exchangerate,transaction_notes,transactions,0
Income_Range,customer_type,customers,0
TIME_ADDED,product_color,products,0
mplyPstn,employee_id,employees,0
delivery_date_field,delivery_date,orders,1
preferred_language_field,preferred_language,customers,1
CustomerCountry,customer_country,customers,1
occupation_field,customer_id,customers,0
shippingcity,order_date,orders,0
date_of_bi,employee_zip,employees,0
order,delivery_date,orders,0
Customer-Phone,customer_email,customers,0
src_product_brand,reorder_level,products,0
new_last_login_date_legacy,customer_email,customers,0
old-customer-country,customer_country,customers,1
transaction_time,merchant_id,transactions,0
shipping_zip,order_source,orders,0
authorization_code,payment_method,transactions,0
Payment_Method,transaction_id,transactions,0
product_color_raw,product_color,products,1
new_terminatio,employee_email,employees,0
transaction-notes,order_id,transactions,0
purchase_d,estimated_delivery,orders,0
trnsctn-mnt,payment_processor,transactions,0
col_mply_stts,employee_salary,employees,0
Currency_Code,transaction_notes,transactions,0
trnsctn-mnt,transaction_amount,transactions,1
col_order,order_notes,orders,1
sku_description,product_sku,products,0
reorder,reorder_level,products,1
last_login_date_v2,customer_zip,customers,0
customer_segment_temp_new,customer_segment,customers,1
employeeposition,employee_name,employees,0
performance_rating,employee_id,employees,0
Transaction_Notes,transaction_notes,transactions,1
dlvry_dt,shipping_address,orders,0
Occupation,date_of_birth,customers,0
employee_email_field,employee_email,employees,1
gender,customer_name,customers,0
thrztn_cd,card_last_four,transactions,0
currency_code,currency_code,transactions,1
EMPLOYEE.ID,employee_id,employees,1
employee_city_field,employee_email,employees,0
lastupdated,last_updated,products,1
PerformanceRating,employee_position,employees,0
reservation_id,payment_method,orders,0
payment_method,transaction_amount,transactions,0
c_state,customer_country,customers,0
col_employee_position,emergency_phone,employees,0
stf_tel,employee_city,employees,0
product_price,product_name,products,0
date_src,termination_date,employees,0
sku_state,product_status,products,1
product,product_brand,products,0
shppng-zip,shipping_zip,orders,1
product_weight,product_weight,products,1
payment_processor,currency_code,transactions,0
transaction-type-raw,transaction_fee,transactions,0
itm_cost,product_color,products,0
goods_co,product_sku,products,0
supplier.id,product_cost,products,0
Refundamount,exchange_rate,transactions,0
customer_id_raw,coupon_code,orders,0
supplier_i,product_subcategory,products,0
lst_lgn_dt,registration_date,customers,0
loyalty_points_v1,loyalty_points,customers,1
cstmr_id,customer_id,transactions,1
shipping-state,estimated_delivery,orders,0
transactionid,coupon_code,orders,0
col_transaction_state,transaction_status,transactions,1
employeezip,employee_phone,employees,0
shipping_state,order_source,orders,0
mply_stts,employee_zip,employees,0
authorization_code,transaction_id,transactions,0
shipping_state,order_date,orders,0
settlement,transaction_status,transactions,0
col_product_price,stock_quantity,products,0
Supplier_Id,product_dimensions,products,0
transaction_status,customer_id,transactions,0
col_stock-quantity,product_cost,products,0
supplier_id,supplier_id,products,1
occupation,registration_date,customers,0
transaction_notes,transaction_fee,transactions,0
ProductBarcode,product_description,products,0
hr_dt,employee_email,employees,0
Employeestate,employee_id,employees,0
shipping_zip_raw,order_source,orders,0
customer,shipping_cost,orders,0
HireDate,employee_department,employees,0
prfrrd_lngg_legacy,preferred_language,customers,1
customer,customer_type,customers,0
shipping_s,order_source,orders,0
TRANSACTION_NOTES_temp,card_last_four,transactions,0
prod_id,product_id,products,1
order.total,actual_delivery,orders,0
cstmr_id,customer_segment,customers,0
lgcy_rg_mrgncy_phn,performance_rating,employees,0
stck_qntty,stock_quantity,products,1
years_of_service,employee_phone,employees,0
PRODUCT_SIZE,product_size,products,1
orderid,payment_method,orders,0
coupon_code_field,order_priority,orders,0
payment_processor,refund_date,transactions,0
employee_address,employee_address,employees,1
shipping_cost,order_source,orders,0
Customercity,last_login_date,customers,0
Gender,customer_segment,customers,0
RefundAmount,transaction_id,transactions,0
settlement_dt,order_id,transactions,0
EMPLOYEE_STATE,emergency_phone,employees,0
employeee,employee_city,employees,0
item_details,product_sku,products,0
new_order-id,customer_id,orders,0
CUSTOMER_TYPE,customer_type,customers,1
CUSTOMER_S,customer_email,customers,0
product.status,product_status,products,1
income_range,last_login_date,customers,0
trnsctn.dt,transaction_type,transactions,0
coupon,coupon_code,orders,1
TRANSACTION_DATE,payment_method,transactions,0
mply_slry,employee_salary,employees,1
OrderId,transaction_type,transactions,0
goods_description,last_updated,products,0
product_size_v1,product_cost,products,0
orderpriority,order_total,orders,0
ts_added,date_added,products,1
refund_dat,settlement_date,transactions,0
managerid,termination_date,employees,0
ordersource,order_status,orders,0
temp_productstatus,product_size,products,0
actual_delivery_v1,shipping_cost,orders,0
sku_color,product_name,products,0
cpn.cd,estimated_delivery,orders,0
Employee_Email,employee_email,employees,1
raw_customer_segment,loyalty_points,customers,0
new_merchant.id,transaction_status,transactions,0
shipping_state_raw,order_notes,orders,0
COUPONCODE,order_date,orders,0
col_cstmr_typ,customer_phone,customers,0
customer_status_field,customer_type,customers,0
purchase_source,order_source,orders,1
tax_amount_old,tax_amount,orders,1
transactionamount,settlement_date,transactions,0
trnsctnmnt,transaction_amount,transactions,1
exchange_rate,merchant_id,transactions,0
cpn_cd,delivery_date,orders,0
productname,reorder_level,products,0
order_id,payment_method,orders,0
staff_telephone,years_of_service,employees,0
rdr_stts,shipping_zip,orders,0
gender,gender,customers,1
old_order_status,shipping_cost,orders,0
employeesalary,emergency_contact,employees,0
Last_Login_Date,occupation,customers,0
productbrand,product_brand,products,1
rdr_nts,tax_amount,orders,0
product.price,product_price,products,1
src_coupon_code,coupon_code,orders,1
booking_id,order_priority,orders,0
performance_rating,employee_status,employees,0
col_refund_amount,refund_date,transactions,0
employee_s,performance_rating,employees,0
crrncy_cd,refund_date,transactions,0
article_category,product_category,products,1
cstmr_cty,customer_status,customers,0
t_tm,transaction_status,transactions,0
temp_mrchnt_id,order_id,transactions,0
coupon,order_status,orders,0
prfrrd_lngg,preferred_language,customers,1
dateofbirth,employee_position,employees,0
sku_weight,product_weight,products,1
payment_pr,transaction_notes,transactions,0
sku_size,product_barcode,products,0
emergency_contact,emergency_contact,employees,1
authorization_code,customer_id,transactions,0
orig_employee_salary_legacy,hire_date,employees,0
productdescriptionold,product_dimensions,products,0
merchant_id,refund_amount,transactions,0
employee.status,employee_state,employees,0
transaction_condition,transaction_amount,transactions,0
Transactionid,order_id,transactions,0
stockquantity,last_updated,products,0
raw_productbrand,product_brand,products,1
team_member_p,employee_position,employees,1
Order_Priority,order_priority,orders,1
OrderPrio,discount_amount,orders,0
booking_sum,order_total,orders,1
CUSTOMER_NAME,customer_phone,customers,0
LOYALTYPOINTS,date_of_birth,customers,0
Employee_Zip,employee_state,employees,0
hr_dt,emergency_phone,employees,0
employeeemail,employee_email,employees,1
EmployeePosition,employee_name,employees,0
item_category,product_dimensions,products,0
payment_processor,exchange_rate,transactions,0
c_loc,customer_segment,customers,0
estimated-delivery,estimated_delivery,orders,1
employee_id_temp,employee_salary,employees,0
merchandise_stage,product_barcode,products,0
PRODUCT_ID,reorder_level,products,0
coupon_code,coupon_code,orders,1
emergency_telephone,emergency_phone,employees,1
product_category,product_brand,products,0
shipping_a,order_source,orders,0
payment_processor,payment_processor,transactions,1
delivery_date_old,customer_id,orders,0
manager_id,emergency_contact,employees,0
ProdSubcategory,product_status,products,0
exchange.rate,transaction_date,transactions,0
account_stage,preferred_language,customers,0
SHIPPING_CITY,order_notes,orders,0
mplyPhn,employee_phone,employees,1
productsku,product_id,products,0
new_trmnl_id,transaction_type,transactions,0
mply_stts,emergency_contact,employees,0
temp_employee_status,employee_zip,employees,0
Customer_Id,customer_segment,customers,0
transactionnotes,merchant_id,transactions,0
product_cost_v2,product_barcode,products,0
rfnd_dt,transaction_date,transactions,0
tax_mnt,tax_amount,orders,1
card_last_four,transaction_status,transactions,0
old_order_id,exchange_rate,transactions,0
ProductColor,product_color,products,1
purchase_priority,customer_id,orders,0
supplierid,product_description,products,0
Estimated_Delivery_orig,order_notes,orders,0
ProductSku,product_weight,products,0
product_brand_field,product_brand,products,1
productsku,product_cost,products,0
SHIPPING_CITY_field,shipping_city,orders,1
lyltypnts,loyalty_points,customers,1
transactionfee,transaction_status,transactions,0
shppng_cty,order_total,orders,0
Registration_Date,customer_zip,customers,0
worker_name_raw,manager_id,employees,0
Reorderlevel,date_added,products,0
cstmr_zip,last_login_date,customers,0
origordersource,order_priority,orders,0
staff_state,emergency_phone,employees,0
performancerating,employee_id,employees,0
reorder_level,product_name,products,0
new_product_name,stock_quantity,products,0
productbrand,last_updated,products,0
shipping_cost_old,order_priority,orders,0
payment_processor,terminal_id,transactions,0
Customer_Zip,customer_zip,customers,1
product_price,supplier_id,products,0
worker_mail_address,performance_rating,employees,0
pmt_time,authorization_code,transactions,0
trnsctn_typ,merchant_id,transactions,0
order_total_temp,order_total,orders,1
employeepositionfield,termination_date,employees,0
trnsctn_stts,refund_amount,transactions,0
new_employee_zip,employee_email,employees,0
order,coupon_code,orders,0
ShippingState,shipping_state,orders,1
terminal_id_raw,terminal_id,transactions,1
shipping_city,order_id,orders,0
old_p_dimensions,stock_quantity,products,0
merchant-id,order_id,transactions,0
mply_cty,emergency_phone,employees,0
employee-zip,employee_department,employees,0
employee_state_old,employee_status,employees,0
RdrSrc,delivery_date,orders,0
actual,discount_amount,orders,0
supplier_id,reorder_level,products,0
OldEmployeeId,employee_status,employees,0
raw_registration_date,occupation,customers,0
col_Performance_Rating,employee_phone,employees,0
shipping,shipping_address,orders,1
ProductCost,product_weight,products,0
legacy_product_weight,product_size,products,0
ShppngStt,delivery_date,orders,0
Item_Subcategory,product_description,products,0
tmp_xchng_rt,exchange_rate,transactions,1
team_member_salary,emergency_phone,employees,0
transactio,settlement_date,transactions,0
ExchangeRate,transaction_notes,transactions,0
crd_lst_fr,order_id,transactions,0
CUSTOMER_NAME,customer_address,customers,0
ORD_ID,shipping_cost,orders,0
prdct_brcd,product_cost,products,0
PAYMENT_METHOD,settlement_date,transactions,0
employeestate,emergency_contact,employees,0
productcolor,product_color,products,1
CCPTN,occupation,customers,1
reorderlevel,product_status,products,0
new_discount_amount_old,coupon_code,orders,0
transactionid,refund_amount,transactions,0
product.dimensions.src,date_added,products,0
e_tel,employee_city,employees,0
new_customer_country,customer_country,customers,1
order_date_raw,order_date,orders,1
ts_of_birth,date_of_birth,employees,1
Shipping_City,shipping_city,orders,1
booking_id,shipping_zip,orders,0
lst_pdtd,product_color,products,0
PrdctCst,product_brand,products,0
col_hire_date,hire_date,employees,1
shipping_zip,order_id,orders,0
hire_timestamp,hire_date,employees,1
customer_email_temp,customer_status,customers,0
product_subcategory,product_category,products,0
col_product_weight,product_description,products,0
employee.status,employee_zip,employees,0
merchant_id,merchant_id,transactions,1
stf_state,employee_status,employees,1
trnsctn_mnt,currency_code,transactions,0
loyalty_po,last_login_date,customers,0
emergency_phone_legacy,employee_salary,employees,0
orderstatus,customer_id,orders,0
shipping_zip,shipping_zip,orders,1
merchant-id,exchange_rate,transactions,0
RegistrationDatetime,customer_country,customers,0
article_condition,product_category,products,0
registration-date,customer_city,customers,0
CUSTOMER_TYPE,customer_status,customers,0
DateAdded,stock_quantity,products,0
prdct_prc,product_price,products,1
customer_segment_field,customer_segment,customers,1
e_id,employee_address,employees,0
col_product_id,product_description,products,0
rdr_stts,order_date,orders,0
PREFERRED_LANGUAGE,customer_state,customers,0
income_range,date_of_birth,customers,0
YearsOfService,employee_zip,employees,0
authorization_code,settlement_date,transactions,0
employee_status_src,termination_date,employees,0
ProductCost_field,last_updated,products,0
EMPLOYEE_PHONE,employee_city,employees,0
temp_account_segment,customer_zip,customers,0
article_cost,product_barcode,products,0
mply_nm,employee_salary,employees,0
employee_email_raw,employee_email,employees,1
last_login_timestamp,date_of_birth,customers,0
lst_lgn_dt,customer_id,customers,0
tax_amount,order_notes,orders,0
performance_rating,employee_status,employees,0
PurchaseNotes,coupon_code,orders,0
user_id,customer_id,transactions,1
StockQuantity,product_color,products,0
customer_city,income_range,customers,0
shipping_cost_new,estimated_delivery,orders,0
customer_email,customer_city,customers,0
buyer_state,customer_zip,customers,0
ordertotal,order_notes,orders,0
years_of_service,employee_zip,employees,0
orig_ORDER_SOURCE,order_notes,orders,0
payment_processor_field,merchant_id,transactions,0
performance_rating,employee_position,employees,0
cstmr_cty,date_of_birth,customers,0
OLD_CSTMR_STT,last_login_date,customers,0
customer_address_v2,customer_state,customers,0
shipping.city,shipping_city,orders,1
currency_code,refund_amount,transactions,0
performance_rating,performance_rating,employees,1
prdct_prc,product_price,products,1
itm_size_new,product_id,products,0
mply_stt,employee_city,employees,0
temp_transaction_type,transaction_amount,transactions,0
employee,employee_name,employees,1
trnsctn_dt,card_last_four,transactions,0
sale_total,coupon_code,orders,0
orig_date_of_birth,employee_address,employees,0
prdct_dmnsns,reorder_level,products,0
product_cost_legacy,product_status,products,0
purchaser_t,occupation,customers,0
date_of_birth_src,employee_status,employees,0
lgcy_rdr_id,order_id,transactions,1
PRODUCT_COLOR,product_barcode,products,0
dt_of_brth,date_of_birth,customers,1
prdct_nm_old,stock_quantity,products,0
prdct_brnd,supplier_id,products,0
col_customer_type_orig,occupation,customers,0
shippingcost,shipping_state,orders,0
Gender,gender,customers,1
years_of_service,employee_salary,employees,0
p_cost,product_status,products,0
employee_phone_field,employee_state,employees,0
performancerating,hire_date,employees,0
TRANSACTION_TYPE,currency_code,transactions,0
lastlogindate,customer_email,customers,0
rgstrtn_dt,customer_country,customers,0
stock_qty,product_barcode,products,0
ProductDimensions,product_barcode,products,0
ORIG_PRODUCT_WEIGHT,product_weight,products,1
dscnt_mnt_orig,discount_amount,orders,1
product_cost_field,product_cost,products,1
lst_lgn_ts,income_range,customers,0
CouponCode,coupon_code,orders,1
trans_type,transaction_type,transactions,1
ProductBarcode,product_category,products,0
PREFERRED_LANGUAGE,customer_name,customers,0
actualdelivery,payment_method,orders,0
stmtd_dlvry,estimated_delivery,orders,1
PAYMENT_METHOD,order_status,orders,0
rtcl_clr,product_cost,products,0
shipping_zip,coupon_code,orders,0
thrztn_cd,transaction_status,transactions,0
occupation,occupation,customers,1
lastupdated,last_updated,products,1
rrdr_lvl,product_brand,products,0
col_merchant_id,payment_method,transactions,0
customer_id_field,card_last_four,transactions,0
loyaltypoints,loyalty_points,customers,1
prod_color,product_category,products,0
order_status_field,order_id,orders,0
employee,employee_phone,employees,0
coupon_code,tax_amount,orders,0
supplier-id,supplier_id,products,1
product_su,product_cost,products,0
orig_SHIPPING_CITY,tax_amount,orders,0
prdct_brnd,product_size,products,0
prod_desc,date_added,products,0
Col_Pmt_Value,card_last_four,transactions,0
mngr_id,termination_date,employees,0
employee_position,employee_position,employees,1
col_shipping_cost,shipping_cost,orders,1
product-status,product_category,products,0
trnsctn_fee,transaction_fee,transactions,1
last_login_datetime,customer_address,customers,0
terminatio,date_of_birth,employees,0
raw_txn-value,transaction_type,transactions,0
employee_status_field,employee_address,employees,0
CUSTOMER_EMAIL,customer_country,customers,0
customer_segment_temp,date_of_birth,customers,0
rdr_id,transaction_notes,transactions,0
customer.id,customer_id,transactions,1
CUSTOMER_TYPE,customer_type,customers,1
estimated-delivery,order_source,orders,0
orderdate,order_date,orders,1
rdr_id,payment_processor,transactions,0
stck_qntty,product_barcode,products,0
product,product_name,products,0
mrgncy_phn,performance_rating,employees,0
taxamount,tax_amount,orders,1
Estimated_Delivery,shipping_city,orders,0
employee_zip_legacy,employee_salary,employees,0
terminal,transaction_fee,transactions,0
prdctd,stock_quantity,products,0
rdr_prrty,customer_id,orders,0
lylty_pnts,last_login_date,customers,0
couponcode,coupon_code,orders,1
date_of_birth,employee_email,employees,0
employeeaddress,emergency_phone,employees,0
income,last_login_date,customers,0
temp_item_dimensions,product_subcategory,products,0
product,stock_quantity,products,0
actual_delivery,order_status,orders,0
order_stat,order_status,orders,1
rdrdt,order_date,orders,1
srsgmnt,customer_type,customers,0
OrderStatus,shipping_cost,orders,0
product_id_v2,product_size,products,0
EMPLOYEE_DEPARTMENT,employee_state,employees,0
staff_position,employee_email,employees,0
product_field,product_size,products,0
ProductBrand,product_color,products,0
Product_Size,product_id,products,0
DiscountAmount,coupon_code,orders,0
Emergency_Phone,termination_date,employees,0
occupation,customer_type,customers,0
OrderId,order_id,orders,1
employee_address_v1,employee_address,employees,1
customer_country,customer_segment,customers,0
prdct_brcd,product_barcode,products,1
stock-count,product_color,products,0
Gender,customer_email,customers,0
Customer_Phone,customer_name,customers,0
refund_date,refund_date,transactions,1
raw_employee_name,employee_address,employees,0
order_priority,discount_amount,orders,0
cstmr_ddrss,preferred_language,customers,0
emergency_phone_temp,employee_status,employees,0
product_price,last_updated,products,0
shippingcost,shipping_state,orders,0
Customer_Id_legacy,discount_amount,orders,0
pymnt_mthd,customer_id,orders,0
shipping-cost,shipping_cost,orders,1
card_last_four,customer_id,transactions,0
src_shipping_zip,order_date,orders,0
customerstatus,registration_date,customers,0
RRDR_LVL,product_id,products,0
StockQuantityField,stock_quantity,products,1
CUSTOMER_CITY,customer_city,customers,1
new_employee_state_src,hire_date,employees,0
actual_delivery,tax_amount,orders,0
prod_ba,product_subcategory,products,0
last_login_date,customer_address,customers,0
RefundDate,refund_date,transactions,1
customerse,customer_type,customers,0
product_price,product_size,products,0
mply_ml,employee_id,employees,0
delivery_time,delivery_date,orders,1
legacytransactionstatus,transaction_status,transactions,1
employee_name,employee_position,employees,0
CUSTOMER_COUNTRY,preferred_language,customers,0
emergency_phone,employee_address,employees,0
legacy_clnt_city,customer_name,customers,0
Loyalty_Points,loyalty_points,customers,1
txn_time,authorization_code,transactions,0
orig_gender,income_range,customers,0
product_st,product_status,products,1
temp_payment_method,shipping_state,orders,0
prdct_stts,product_status,products,1
PRODUCT_SUBCATEGORY,product_brand,products,0
employee_state_new,employee_department,employees,0
estimateddelivery,estimated_delivery,orders,1
new_employee_address,emergency_phone,employees,0
col_employee_salary_raw,employee_salary,employees,1
shipping_state_src,discount_amount,orders,0
payment_method,payment_method,transactions,1
product.subcategory,supplier_id,products,0
transaction,currency_code,transactions,0
legacy_employee_state,employee_email,employees,0
prdct_dmnsns,product_dimensions,products,1
PrdctSbctgry,product_name,products,0
EmployeeName,employee_department,employees,0
tax_amount,shipping_cost,orders,0
clnt_id,currency_code,transactions,0
src_customer_segment,customer_zip,customers,0
OrderDate,shipping_state,orders,0
orderstatus,order_status,orders,1
shppng_cst,discount_amount,orders,0
delivery_timestamp,delivery_date,orders,1
shipping-address,shipping_address,orders,1
occupation,preferred_language,customers,0
TRANSACTION_ID,transaction_id,transactions,1
legacy_card_last_four,payment_processor,transactions,0
employee_position_v2,emergency_phone,employees,0
order,order_notes,orders,0
settlement_timestamp_field,transaction_notes,transactions,0
new_ORDER_ID,order_id,orders,1
employee-name,employee_city,employees,0
discount_amount,discount_amount,orders,1
productbrand,product_weight,products,0
worker_salary,employee_salary,employees,1
TM_STS,product_description,products,0
src_gender,gender,customers,1
shipping_city,estimated_delivery,orders,0
DELIVERY_DATE,shipping_zip,orders,0
sale_state,order_status,orders,1
terminal_id,refund_date,transactions,0
