file_name,table
rePoRT.XlsX,customers
staGiNg_CuSTOmers.tXt,customers
orders.tsv,orders
Sales_Report.Xlsx,orders
User_Data.Csv,customers
PAYMENTS.PARQUET,transactions
Data.Csv,orders
CLIENT_DATABASE.PARQUET,customers
dATA.DAT,products
PAYROlL_DaTa.xLSx,employees
RAW_CRM_EXPORT.TSV,customers
Export_Jan.Csv,customers
hr_data.csv,employees
products.parquet,products
booKingS.ParQUEt,orders
sku_list.tsv,products
Order_History.Xlsx,orders
ORDER_DATA.PARQUET,orders
sales_orders.csv,orders
MASTER_FILE.XLSX,customers
Workforce.Csv,employees
Employees.Tsv,employees
data.dat,customers
CUstOMer_MASteR.pArQUeT,customers
Items.Csv,products
STAGING_PURCHASE_HISTORY.TSV,orders
order_details.csv,orders
employee_master.csv,employees
customers_orders.xlsx,orders
FINANCIAL_TRANSACTIONS.XLSX,transactions
employee_data.parquet,employees
MASTER_FILE.TXT,customers
REpoRT.cSV,orders
Payment_Log.Csv,transactions
PRODUCT_DATA.CSV,products
Transactions.Csv,transactions
Customers_20240115.Tsv,customers
ITeMS.tsv,products
Customer_Master.Csv,customers
transactions_20240115.csv,transactions
Data.Txt,transactions
PAYMENTS.XLSX,transactions
customers_with_orders.csv,orders
team_roster.csv,employees
Product_Master.Xlsx,products
combined_products_transactions.xlsx,products
MASTER.XLSX,products
maSteR.Txt,products
PAyrOLL_dATA.Xlsx,employees
Product_Master.Xlsx,products
traNSacTIoNs_2023.tXT,transactions
Product_Master.Xlsx,products
customer_master.txt,customers
CUSTOMER_EXPORT.TSV,customers
raW_Item_masTer.tsv,products
products.xlsx,products
Product_List.Parquet,products
Raw_Bookings.Parquet,orders
roster.dat,employees
sku_list.csv,products
Inventory.Tsv,products
maStEr.CSv,products
CUSTOMERS.TXT,customers
staging_customers.xlsx,customers
employees_orders_report.xlsx,employees
data.csv,transactions
sales.parquet,orders
TRANSACTIONS_Q1_2024.CSV,transactions
STAFF.TSV,employees
Payment_Log.Dat,transactions
accounts.tsv,customers
customer_master.parquet,customers
combined_products_employees.csv,products
transactions_with_customers.csv,customers
data.txt,orders
combined_customers_orders.csv,customers
staging_payments.tsv,transactions
StaGiNG_iNvoice_dAtA.tSv,orders
ACcOuNTS.PARqUEt,customers
crm_export.parquet,customers
transaction_data.xlsx,transactions
SUBSCRIBER_DATA.CSV,customers
payment_log.xlsx,transactions
product_catalog.txt,products
staging_team_roster.parquet,employees
combined_products_customers.csv,products
hr_export.xlsx,employees
customers_with_products.csv,products
orders_customers.csv,customers
hr_export.csv,employees
master.txt,products
TRANSACTIONS.PARQUET,transactions
TRaNsaCtIon_LOG.cSv,transactions
sales_report.txt,orders
Payment_Data.Parquet,transactions
CUSTOMER_DATA.CSV,customers
PRODUCTS.CSV,products
Order_Export_Latest.Csv,orders
dev_hr_data.tsv,employees
Hr_Export.Csv,employees
CliEntS.CsV,customers
ITEM_MASTER.CSV,products
TRANSACTION_DATA.TSV,transactions
product_list.txt,products
raw_staff.xlsx,employees
products_orders_report.csv,products
products_orders.xlsx,orders
catalog_2024.xlsx,products
workforce.parquet,employees
staging_client_database.xlsx,customers
Raw_Payments.Xlsx,transactions
Customers.Txt,customers
payment_log.xlsx,transactions
customers_q1_2024.tsv,customers
STAGING_CLIENTS.CSV,customers
PaYMEnt_Data.TsV,transactions
Accounts.Xlsx,customers
data.xlsx,orders
purchase_history.xlsx,orders
CUSTOMER_MASTER.XLSX,customers
hr_export.dat,employees
EMPLOYEES.XLSX,employees
ItEM_mASter.pArQUEt,products
order_data.txt,orders
transaction_log.tsv,transactions
CATALOG.XLSX,products
combined_transactions_orders.xlsx,transactions
transactions_2023.tsv,transactions
Data.Txt,transactions
Staging_Catalog.Xlsx,products
employees_with_orders.xlsx,orders
SUBSCRIBER_DATA.CSV,customers
data.txt,transactions
merchandise.xlsx,products
CUSTOMER_LIST_FINAL.PARQUET,customers
Order_Data.Xlsx,orders
Staging_Financial_Transactions.Tsv,transactions
customer_data.txt,customers
roster.txt,employees
data.dat,employees
PRODUCTS.TSV,products
Payroll_Data.Csv,employees
dev_merchandise.parquet,products
payment_transactions.xlsx,transactions
master.xlsx,products
transaction_data.parquet,transactions
EXPORT_20240115.CSV,orders
Transactions.Csv,transactions
billing_data.tsv,transactions
customers_transactions_report.xlsx,customers
Staging_Team_Roster.Csv,employees
pAymENTS.CsV,transactions
order_history.tsv,orders
prODUCT_dAtA.xLSX,products
raw_payment_history.parquet,transactions
PURCHASE_HISTORY.PARQUET,orders
DATA.CSV,products
EMPLOYEE_ROSTER.PARQUET,employees
data.csv,transactions
SALES_REPORT.DAT,orders
CATALOG_2024.TXT,products
prod_item_master.tsv,products
orders_with_transactions.xlsx,transactions
billing_data.tsv,transactions
combined_employees_transactions.csv,employees
product_master.xlsx,products
ORDers.Csv,orders
financial_transactions.parquet,transactions
data.xlsx,products
prod_payment_history.tsv,transactions
transactions_2024.parquet,transactions
sales.parquet,orders
CLIENT_DATABASE.CSV,customers
Payment_Transactions.Csv,transactions
orders_with_transactions.xlsx,transactions
data.dat,transactions
catalog_2024.csv,products
sales_orders.txt,orders
customers_with_employees.xlsx,employees
INVOICE_DATA.TSV,orders
DATA.TXT,transactions
hr_dATA.tSV,employees
PAYMENT_HISTORY.TSV,transactions
PrOD_fINANCiAl_tRaNsAcTIoNs.pArQueT,transactions
Transaction_Log.Csv,transactions
CONTACT_LIST.CSV,customers
staging_customers.tsv,customers
SaLEs_rEpoRT.dat,orders
Invoice_Data.Parquet,orders
Product_List.Csv,products
transaction_log.csv,transactions
Staging_Customers.Tsv,customers
cUstomers_q1_2024.TSv,customers
catalog_2024.txt,products
bookings.tsv,orders
Employee_Master.Parquet,employees
Prod_Inventory.Csv,products
PrODuCTs.CSV,products
Hr_Data.Csv,employees
Master.Csv,products
TRANSACTION_DATA.TXT,transactions
paYmenTS.PARQUeT,transactions
payment_history.tsv,transactions
products.parquet,products
Staff_List.Tsv,employees
customers_orders.csv,orders
Purchases.Tsv,orders
Order_Data.Xlsx,orders
trAnSACtIonS_rePORT.Xlsx,orders
TrANSacTion_lOg.PaRqUET,transactions
employees_20240115.txt,employees
clients.tsv,customers
transactions_customers_report.csv,transactions
EXPORT_Q1.XLSX,orders
datA.txt,customers
SALES_DATA.CSV,orders
PurChaSEs.CsV,orders
staging_workforce.xlsx,employees
employees.parquet,employees
PURcHASE_HIstORY.tSV,orders
PRODUCTS.TSV,products
Data.Dat,orders
PURCHASE_HISTORY.PARQUET,orders
DaTaBAse_duMp.Dat,customers
sAleS_RepoRt.XlsX,orders
FInaNcIal_rePORt.XLSX,transactions
payroll_data.parquet,employees
transactions_with_employees.csv,employees
TRANSACTION_DATA.PARQUET,transactions
EMPLOYEES.TSV,employees
DATA.DAT,transactions
Dev_Purchases.Parquet,orders
product_catalog.tsv,products
Raw_Customers.Parquet,customers
transaction_log.parquet,transactions
employees.xlsx,employees
catalog.tsv,products
employees.parquet,employees
data.csv,orders
cUStoMerS_2024_01.TxT,customers
RAW_PAYMENT_HISTORY.TSV,transactions
payment_history.tsv,transactions
Dev_Sku_List.Tsv,products
orders_q1_2024.csv,orders
TRANSACTION_DATA.TXT,transactions
Data.TxT,products
STaff_list.PArQuET,employees
Data.Dat,orders
HR_DATA.PARQUET,employees
data.csv,employees
Product_Data.Parquet,products
REPORT.DAT,customers
cusTomeR_exPorT.XlSx,customers
sales_orders.xlsx,orders
RAW_CUSTOMERS.TSV,customers
products_with_employees.csv,employees
DEV_SUBSCRIBER_DATA.TSV,customers
SALeS_ORDers.pARquet,orders
customers.xlsx,customers
clieNT_dATAbase.pArqUeT,customers
customers_with_orders.csv,orders
Product_Catalog.Parquet,products
employees.tsv,employees
Customer_Master.Parquet,customers
products_with_orders.csv,orders
Data.Xlsx,orders
dAta.daT,employees
sTAGINg_cuStOmerS.CsV,customers
PAYmenT_TrAnsactIONs.tXT,transactions
ordER_DeTAIlS.tXt,orders
Payment_History.Tsv,transactions
Report.Txt,customers
catalog_2024.csv,products
SKU_LIST.XLSX,products
ITEMS.csV,products
transactions_employees.xlsx,employees
customers_orders.xlsx,orders
master_file.csv,customers
customer_master.parquet,customers
Transactions_Q1_2024.Tsv,transactions
cUsToMeR_Data.tXt,customers
Client_Database.Tsv,customers
TRANSACTION_LOG.PARQUET,transactions
orders_2024.txt,orders
transactions_employees.xlsx,employees
TrANSACtionS_2024_01.parqUeT,transactions
dev_payroll_data.xlsx,employees
DEV_PURCHASE_HISTORY.TSV,orders
client_database.parquet,customers
ORDeR_dEtaIlS.xLSx,orders
transaction_data.xlsx,transactions
inventory.csv,products
PrODuCTS.CSV,products
STAFF_LIST.PARQUET,employees
PurcHasEs.PARQUET,orders
customer_data.txt,customers
customer_list_v2.tsv,customers
financial_report.dat,transactions
Staging_Payroll_Data.Parquet,employees
orders.txt,orders
financial_report.dat,transactions
Catalog_2024.Txt,products
employees.tsv,employees
Dev_sTaFf.Csv,employees
Merchandise.Tsv,products
Data.Csv,transactions
PrODuCT_CAtALog.XlsX,products
TRANSACTION_DATA.CSV,transactions
transactions_orders.csv,orders
Merchandise.Xlsx,products
Transaction_Data.Txt,transactions
Customers_Jan_2024.Tsv,customers
products_2024.txt,products
Product_List.Xlsx,products
Customers_Jan_2024.Xlsx,customers
employees_orders.xlsx,orders
ORDerS.TSV,orders
Payment_Log.Dat,transactions
eMpLOYEeS.xLsx,employees
prod_catalog.tsv,products
REPORT.XLSX,orders
product_catalog.xlsx,products
hr_export.txt,employees
Raw_Customers.Tsv,customers
payment_log.dat,transactions
PRODUCTS.TSV,products
PAYMENT_HISTORY.CSV,transactions
customers_products.xlsx,products
order_data.csv,orders
Crm_Export.Tsv,customers
PaYROll_DAtA.csv,employees
Personnel.Parquet,employees
itEm_MASTer.Xlsx,products
master.dat,products
Database_Dump.Txt,customers
employee_data.parquet,employees
invenTorY.TSV,products
sTaFf_lisT.xLSX,employees
employee_master.xlsx,employees
employees_customers_report.xlsx,employees
paYMENT_lOg.DAT,transactions
master.dat,products
purchases.xlsx,orders
ProdUct_mAstEr.TsV,products
CLIENT_DATABASE.TSV,customers
catalog.csv,products
rAw_mEmBer_LIsT.pARQUET,customers
product_list.csv,products
order_details.tsv,orders
employees_jan_2024.csv,employees
dev_financial_transactions.parquet,transactions
Workforce.Tsv,employees
report.csv,orders
PRoducT_LIst.tXt,products
REpOrt.xLSX,customers
HR_EXPORT.TXT,employees
EMpLOyEE_MAstER.txT,employees
combined_orders_products.xlsx,orders
REPORT.CSV,customers
sales_report.xlsx,orders
ORDERS.TSV,orders
products_with_transactions.xlsx,transactions
CuSTOmer_mAster.xLSx,customers
DEV_INVENTORY.CSV,products
CATALOG_Q1.TXT,products
customers_orders.csv,orders
bookings.parquet,orders
Data.Xlsx,transactions
customers_2024_01.xlsx,customers
combined_transactions_products.csv,transactions
data.csv,employees
employees_products.xlsx,products
dATA.CsV,customers
transaction_data.tsv,transactions
raw_personnel.csv,employees
FINanCial_report.TXT,transactions
combined_transactions_customers.xlsx,transactions
teAM_RoSTEr.CSV,employees
RAW_PAYMENT_DATA.TSV,transactions
Payment_Log.Dat,transactions
saLES.TsV,orders
CONTACT_LIST.TSV,customers
combined_transactions_customers.xlsx,transactions
Employees_2023.Parquet,employees
team_roster.tsv,employees
team_roster.tsv,employees
customers_2024_01.xlsx,customers
Data.Dat,products
Employee_Data.Parquet,employees
Crm_Export.Xlsx,customers
combined_customers_products.csv,customers
Prod_Workforce.Xlsx,employees
product_list.parquet,products
EMPLOYEE_MASTER.CSV,employees
PAymeNT_TranSACtIOns.paRQUet,transactions
Employees.Txt,employees
Payment_Data.Parquet,transactions
orDER_HisTOry.csv,orders
ProD_iTemS.Tsv,products
STAGING_BILLING_DATA.TSV,transactions
sAles.TSv,orders
data.csv,products
FINANcIAL_REpOrT.XlsX,transactions
team_roster.parquet,employees
ROsTeR.csv,employees
employee_master.tsv,employees
staging_customers.xlsx,customers
Orders_20240115.Tsv,orders
customer_export.csv,customers
FINANCIAL_REPORT.TXT,transactions
merchandise.csv,products
bILliNG_dATA.Csv,transactions
combined_customers_transactions.xlsx,customers
PAYMENTS.CSV,transactions
Catalog_Q1.Txt,products
transaction_log.csv,transactions
PAYROLL_DATA.PARQUET,employees
CusTOmER_LiSt_Final.csv,customers
data.dat,products
PaymEnT_TRaNsACtions.CSv,transactions
customers_employees.csv,employees
Hr_Data.Tsv,employees
Stock_Data.Xlsx,products
Products.Csv,products
data.dat,orders
data.csv,products
invoice_data.csv,orders
Purchases.Xlsx,orders
Client_Database.Tsv,customers
products.tsv,products
PAYMENT_DATA.TSV,transactions
financial_transactions.csv,transactions
combined_transactions_orders.xlsx,transactions
Raw_Customers.Csv,customers
bIlLINg_data.tSv,transactions
OrdEr_dAtA.txT,orders
invoice_data.csv,orders
combined_transactions_customers.xlsx,transactions
sales_report.dat,orders
EMPLOYEE_ROSTER.CSV,employees
order_export_v1.xlsx,orders
exPOrt_JaN.dAT,customers
Customer_Export.Xlsx,customers
combined_products_employees.xlsx,products
PRODUCTS_2024.TSV,products
catalog_2024.dat,products
TRANSACTIONS.CSV,transactions
DATABASE_DUMP.TXT,customers
CUSTOMERS_2024_01.PARQUET,customers
PRODUCTS.TSV,products
Transaction_Data.Csv,transactions
BiLLiNG_dAta.XlSX,transactions
orders_with_transactions.csv,transactions
orders_with_employees.csv,employees
sTaGiNg_CustOmeRs.tsV,customers
Payment_History.Tsv,transactions
EXPORT_2024.DAT,customers
staging_staff.csv,employees
order_export_v2.csv,orders
transactions_products_report.xlsx,transactions
combined_transactions_customers.csv,transactions
data.dat,products
staging_merchandise.csv,products
customers_transactions_report.csv,customers
PRODUCTS_2024_01.PARQUET,products
combined_customers_products.csv,customers
customers.txt,customers
master_file.csv,customers
clients.parquet,customers
transactions_q1_2024.txt,transactions
prOdUCtS_2024.pArqueT,products
Order_Data.Parquet,orders
Payments.Csv,transactions
Sales_Orders.Txt,orders
payment_log.xlsx,transactions
financial_report.csv,transactions
payroll_data.csv,employees
DATABASE_DUMP.CSV,customers
cUSTOMEr_dATA.TsV,customers
STAFf.xLsX,employees
Products_2024.Xlsx,products
contact_list.csv,customers
StAGIng_subsCribeR_dATA.xLsX,customers
ORDERS_Q1_2024.CSV,orders
DATA.CSV,orders
Transaction_Data.Txt,transactions
Raw_Customers.Xlsx,customers
prOd_iTEms.pArquET,products
WORKFORCE.CSV,employees
Order_Data.Tsv,orders
Order_History.Parquet,orders
ORDER_DATA.CSV,orders
order_details.csv,orders
customers_q1_2024.txt,customers
products_customers.csv,customers
product_catalog.parquet,products
Order_Details.Xlsx,orders
DATABASE_DUMP.XLSX,customers
pROdUCT_catALog.XLsx,products
customers_employees.xlsx,employees
rOStEr.daT,employees
HR_EXPORT.TXT,employees
employees_with_transactions.csv,transactions
ROSTER.XLSX,employees
DaTA.dAT,products
transaction_data.xlsx,transactions
client_database.csv,customers
Dev_Stock_Data.Tsv,products
FINANCIAL_REPORT.CSV,transactions
customers_orders.csv,orders
Data.daT,products
Contact_List.Tsv,customers
staging_customers.txt,customers
combined_products_customers.xlsx,products
TraNsaCtion_lOg.cSv,transactions
dev_sales_data.tsv,orders
pROdUct_DatA.TSV,products
PROD_ITEMS.PARQUET,products
CAtaloG_20240115.XlsX,products
master.txt,products
Customer_Data.Txt,customers
combined_orders_transactions.xlsx,orders
Transaction_Data.Csv,transactions
ordERS.cSv,orders
DatA.TXT,employees
pRoDuCTS.XlSx,products
report.dat,customers
DATA.TXT,transactions
Staff.Tsv,employees
employees_with_transactions.xlsx,transactions
PRODUCTS.CSV,products
cUStOmerS.xLsX,customers
products_2024.txt,products
REPORT.XLSX,customers
payment_transactions.xlsx,transactions
MASTER.DAT,products
Sales_Orders.Parquet,orders
Roster.Txt,employees
SALES_ORDERS.CSV,orders
personnel.csv,employees
employees_customers.csv,customers
data.cSv,products
PRODUCT_DATA.TXT,products
customer_master.xlsx,customers
sku_list.parquet,products
prOducT_CaTalOg.TSV,products
employee_roster.tsv,employees
Orders_2024_01.Txt,orders
cATaLOg.paRqueT,products
billing_data.xlsx,transactions
CRM_exPORt.pARqueT,customers
employee_roster.tsv,employees
data.dat,transactions
Customer_Data.Parquet,customers
staging_bookings.tsv,orders
customer_data.txt,customers
PAYMENT_TRANSACTIONS.XLSX,transactions
product_list.parquet,products
raw_payment_data.parquet,transactions
MASTER.DAT,products
member_list.tsv,customers
Prod_Payment_Data.Xlsx,transactions
order_history.parquet,orders
PAYROLL_DATA.XLSX,employees
export_q1.xlsx,customers
combined_orders_employees.xlsx,orders
data.txt,products
CUSTOMERS_Q1_2024.TXT,customers
Products.Tsv,products
CUSTOMERS_2023.TSV,customers
contact_list.tsv,customers
order_history.parquet,orders
transaction_log.parquet,transactions
customers_orders.xlsx,orders
Personnel.Parquet,employees
MASTER.CSV,products
products.tsv,products
product_data.xlsx,products
data.dat,customers
staging_personnel.xlsx,employees
sales_orders.xlsx,orders
PRoduCT_lIST.txt,products
combined_orders_products.csv,orders
orders_customers_report.csv,orders
orders_with_products.csv,products
employee_roster.parquet,employees
PURCHASE_HISTORY.XLSX,orders
customers_orders_report.xlsx,customers
product_list.xlsx,products
Master_File.Csv,customers
ordER_ExPORt_FinaL.Txt,orders
eMPloyees_jan_2024.txT,employees
product_list.xlsx,products
CRm_exPOrt.paRQuEt,customers
Orders_Q1_2024.Txt,orders
products_with_transactions.xlsx,transactions
EMPLOYEE_MASTER.CSV,employees
raw_payroll_data.parquet,employees
employees.parquet,employees
StaFF.csV,employees
hr_export.dat,employees
data.dat,products
payment_log.dat,transactions
transaction_log.parquet,transactions
Payment_Log.Csv,transactions
Crm_EXPOrT.cSV,customers
payment_transactions.csv,transactions
export_2024.dat,orders
transaction_log.xlsx,transactions
products_20240115.tsv,products
Raw_Merchandise.Tsv,products
products_customers_report.csv,products
Data.Dat,transactions
DATA.tXT,employees
user_data.csv,customers
combined_transactions_employees.csv,transactions
orders.csv,orders
orders_with_products.csv,products
EXPORT_JAN.TXT,orders
sales.xlsx,orders
Hr_Data.Parquet,employees
employee_data.xlsx,employees
transactions.csv,transactions
Payment_Transactions.Csv,transactions
custOmER_MaSTeR.Txt,customers
dev_PaYmENT_datA.XLsX,transactions
combined_products_transactions.csv,products
Financial_Report.Csv,transactions
items.tsv,products
ProdUcT_caTALoG.tXT,products
Employee_Roster.Txt,employees
Prod_Contact_List.Csv,customers
raw_items.parquet,products
roster.xlsx,employees
cuSTOMEr_mAster.tSV,customers
product_data.parquet,products
EMPLOYEE_ROSTER.PARQUET,employees
REPORT.XLSX,orders
financial_report.txt,transactions
Dev_Client_Database.Parquet,customers
PURCHASE_HISTORY.CSV,orders
order_history.parquet,orders
Employee_Master.Csv,employees
Customer_Data.Csv,customers
payment_data.csv,transactions
order_details.csv,orders
Products_2024_01.Csv,products
Payment_Log.Dat,transactions
TransaCtIoNS_rEpOrT.tsV,orders
master_file.txt,customers
user_data.csv,customers
data.txt,orders
SALES_REPORT.XLSX,orders
Employees_2023.Tsv,employees
Purchase_History.Xlsx,orders
combined_employees_customers.csv,employees
TRANSACTION_LOG.CSV,transactions
payment_log.txt,transactions
payment_log.xlsx,transactions
raw_invoice_data.xlsx,orders
product_master.csv,products
employee_master.txt,employees
products.parquet,products
Sales_Orders.Txt,orders
export_20240115.txt,orders
merchandise.parquet,products
master.csv,products
customer_export.tsv,customers
Customer_List_Backup.Parquet,customers
BOOKINGS.CSV,orders
EmplOYEE_RoStEr.CsV,employees
orders_q1_2024.xlsx,orders
Raw_cUstOmErs.XLsX,customers
data.xlsx,employees
EMPLOYEE_ROSTER.TSV,employees
EMPLOYEE_ROSTER.XLSX,employees
transactions_2023.parquet,transactions
CATALOG_20240115.TXT,products
CUStOMErS.xLSx,customers
CONTACT_LIST.CSV,customers
CuStOMeR_ExPORt.cSV,customers
PaYRolL_daTa.xLsx,employees
TRANSACTION_DATA.CSV,transactions
employees_customers.xlsx,customers
Product_List.Tsv,products
transactions.csv,transactions
Merchandise.Parquet,products
prod_subscriber_data.xlsx,customers
stOCK_DAtA.ParqUet,products
BILLING_DATA.PARQUET,transactions
STAFF_LIST.TSV,employees
transactions_customers.csv,customers
TRANSACTIONS.XLSX,transactions
Orders_Q1_2024.Csv,orders
rAW_cusTOmErS.pARQuet,customers
rosTEr.Dat,employees
Hr_eXporT.dAt,employees
customer_list_v2.tsv,customers
product_master.xlsx,products
CATALOG_Q1.CSV,products
exPOrt_2024.Dat,orders
EXpORT_2024.xlSX,customers
useR_DatA.XLsX,customers
customer_data.txt,customers
prod_purchase_history.csv,orders
roster.csv,employees
Staff.Parquet,employees
items.tsv,products
transactions_employees.xlsx,employees
product_master.txt,products
product_list.xlsx,products
employee_data.tsv,employees
Employee_Master.Xlsx,employees
sales_orders.parquet,orders
bookings.parquet,orders
EMPLOYEE_DATA.TXT,employees
pAYMEnt_DaTa.CsV,transactions
Payment_Log.Dat,transactions
order_data.tsv,orders
employee_mAStEr.CsV,employees
Dev_Financial_Transactions.Csv,transactions
combined_customers_orders.xlsx,customers
sales_report.txt,orders
combined_transactions_products.xlsx,transactions
database_dump.csv,customers
Sku_liSt.pArquET,products
order_data.tsv,orders
employees_customers.xlsx,customers
Sales_Data.Xlsx,orders
data.xlsx,orders
ORDERS.TSV,orders
order_export_backup.csv,orders
TRANSACTION_DATA.TSV,transactions
RaW_SUBSCribeR_dATA.TSv,customers
raw_inventory.xlsx,products
HR_DATA.XLSX,employees
combined_customers_transactions.xlsx,customers
PAYMENT_LOG.DAT,transactions
products_jan_2024.csv,products
raw_invoice_data.csv,orders
customer_export.tsv,customers
prod_financial_transactions.csv,transactions
employee_master.parquet,employees
orders_customers_report.csv,orders
Order_Data.Parquet,orders
Customers.Txt,customers
clients.parquet,customers
Master.Dat,products
cuSToMeR_exPoRt.csv,customers
Product_List.Csv,products
Orders.Parquet,orders
SALES_DATA.CSV,orders
PayMENT_lOG.dat,transactions
PRODUCT_MASTER.CSV,products
financial_transactions.xlsx,transactions
purchases.xlsx,orders
customers_orders_report.xlsx,customers
produCTS_2023.txT,products
customers_with_products.xlsx,products
products.parquet,products
invoice_data.xlsx,orders
customer_data.csv,customers
financial_report.txt,transactions
CUSTOMERS_JAN_2024.PARQUET,customers
StafF_liSt.cSv,employees
subscriber_data.parquet,customers
payroll_data.xlsx,employees
combined_customers_products.csv,customers
raW_PurcHAseS.csv,orders
Products_Q1_2024.Txt,products
payment_data.parquet,transactions
Invoice_Data.Csv,orders
SUBscRIBer_data.xlsX,customers
product_list.parquet,products
Orders_Jan_2024.Parquet,orders
PAYMENTS.XLSX,transactions
order_history.xlsx,orders
customer_export.parquet,customers
products.tsv,products
stock_data.xlsx,products
employee_master.txt,employees
employees_with_products.xlsx,products
transactions_report.tsv,orders
TRansACtIoNs.tsv,transactions
Inventory.Tsv,products
employees_orders.csv,orders
data.dat,employees
staff.tsv,employees
order_history.csv,orders
staff.parquet,employees
data.xlsx,transactions
Purchases.Parquet,orders
PROD_PERSONNEL.PARQUET,employees
payments.xlsx,transactions
orders_products_report.csv,orders
TRANSACTIONS_2024.TXT,transactions
hr_EXPort.tXT,employees
sales_orders.parquet,orders
pRoD_fINanCial_TRAnSactioNS.cSv,transactions
transactions_report.parquet,orders
data.xlsx,orders
PRODUCT_LIST.TXT,products
orders_transactions.xlsx,transactions
MERCHANDISE.PARQUET,products
Master.Xlsx,products
accounts.tsv,customers
purchase_history.csv,orders
transactions_employees.csv,employees
customer_list_final.txt,customers
cUstOMeR_DAta.TSV,customers
prod_workforce.xlsx,employees
combined_products_transactions.xlsx,products
products_transactions_report.xlsx,products
employee_data.parquet,employees
data.dat,products
prod_client_database.tsv,customers
PRODUCTS.XLSX,products
hr_data.csv,employees
OrDEr_HIsToRY.csV,orders
employee_data.csv,employees
payment_transactions.xlsx,transactions
combined_employees_transactions.csv,employees
Transaction_Log.Tsv,transactions
employees_customers_report.csv,employees
master_file.csv,customers
Payments.Tsv,transactions
combined_customers_orders.csv,customers
payroll_data.tsv,employees
report.dat,customers
order_history.xlsx,orders
product_master.txt,products
data.txt,transactions
customer_master.txt,customers
Employee_Master.Csv,employees
PAYMENT_DATA.XLSX,transactions
customers_with_transactions.csv,transactions
PAYROLL_DATA.PARQUET,employees
Transactions_Report.Parquet,orders
EXPORT_Q1.DAT,orders
CUSTOMERS.PARQUET,customers
orders.xlsx,orders
CaTAlOG_jaN.cSv,products
pRoDuCT_MAsTEr.PArquet,products
customers.xlsx,customers
DEV_usEr_dAta.tsv,customers
customers_transactions.csv,transactions
order_details.xlsx,orders
hr_export.dat,employees
Master_File.Csv,customers
combined_orders_customers.csv,orders
CuSTOmeR_lIst_baCkUp.XLsx,customers
DATABASE_DUMP.TXT,customers
order_export_backup.csv,orders
prod_payments.xlsx,transactions
PROD_USER_DATA.PARQUET,customers
PAyMenT_trANsAcTionS.TXT,transactions
employee_master.csv,employees
Staff_List.Parquet,employees
staff.csv,employees
product_list.csv,products
PRodUCT_CatALog.TSv,products
rAw_CusTOmErs.txt,customers
PRODUCT_LIST.TSV,products
Customer_Data.Xlsx,customers
inventory.csv,products
DaTaBasE_DuMp.CSV,customers
Financial_Report.Dat,transactions
raw_subscriber_data.parquet,customers
combined_transactions_products.csv,transactions
export_2024.csv,customers
eMPloYEe_MAStEr.tsv,employees
Catalog.Parquet,products
dev_catalog.xlsx,products
raw_stock_data.parquet,products
catAloG_20240115.cSv,products
Payment_Transactions.Csv,transactions
Catalog.Xlsx,products
Sales_Report.Dat,orders
OrdeR_HistoRy.tXT,orders
hr_export.xlsx,employees
Customer_Master.Tsv,customers
Customer_Master.Xlsx,customers
orders.xlsx,orders
ORDEr_ExPort_V1.pARqUeT,orders
Report.Csv,orders
Order_Data.Txt,orders
Items.Xlsx,products
DaTA.TXT,employees
ordER_HIStorY.PARQUET,orders
HR_EXPORT.CSV,employees
accounts.parquet,customers
HR_DATA.XLSX,employees
Products_Q1_2024.Csv,products
Payment_Transactions.Csv,transactions
STAGING_FINANCIAL_TRANSACTIONS.PARQUET,transactions
PROD_STOCK_DATA.CSV,products
Products.Txt,products
Dev_Sales_Data.Parquet,orders
staging_team_roster.tsv,employees
staging_catalog.parquet,products
TRAnsaCtIOnS.ParQuEt,transactions
products_with_orders.csv,orders
CuSTOmeRS.TsV,customers
Merchandise.Xlsx,products
Customers_2023.Csv,customers
products_employees.xlsx,employees
CUSTOMER_EXPORT.XLSX,customers
transactions_customers_report.xlsx,transactions
transactions_employees_report.csv,transactions
staging_financial_transactions.tsv,transactions
Data.Csv,products
products.csv,products
Transactions.Csv,transactions
staging_payments.parquet,transactions
FINANCIAL_REPORT.DAT,transactions
combined_customers_transactions.csv,customers
peRsOnNeL.tsv,employees
Contact_List.Parquet,customers
customers_with_employees.csv,employees
TeAM_rosTEr.cSv,employees
prod_purchase_history.tsv,orders
cUStomER_EXpoRt.tSv,customers
EMPloyEE_daTa.tsv,employees
RAW_TRANSACTIONS_REPORT.CSV,orders
customers_with_transactions.xlsx,transactions
Employees_20240115.Xlsx,employees
Dev_Workforce.Tsv,employees
emPLoYeeS_2024_01.xLSx,employees
combined_products_orders.xlsx,products
User_Data.Xlsx,customers
products_with_employees.csv,employees
combined_products_orders.csv,products
stagiNg_cUSToMErS.tsV,customers
PRODUCT_CATALOG.XLSX,products
Product_Data.Tsv,products
TraNSACtion_log.xlsx,transactions
REPORT.CSV,orders
Export_Q1.Csv,customers
TRANSACTION_LOG.XLSX,transactions
orders_with_products.xlsx,products
employees_transactions_report.xlsx,employees
crm_export.xlsx,customers
data.dat,employees
REPORT.CSV,orders
transaction_data.tsv,transactions
Billing_Data.Parquet,transactions
Employee_Master.Parquet,employees
subscriber_data.csv,customers
STOCK_DATA.TSV,products
Products.Txt,products
